Approval_Year,Drug_Name,ChEMBL_ID
2001,DEXMETHYLPHENIDATE HYDROCHLORIDE,CHEMBL904
2001,DROSPIRENONE,CHEMBL1509
2001,DROTRECOGIN ALFA (ACTIVATED),CHEMBL2109065
2001,DUTASTERIDE,CHEMBL1200969
2001,EPTOTERMIN ALFA,CHEMBL2108594
2001,ERTAPENEM,CHEMBL1359
2001,ERTAPENEM SODIUM,CHEMBL5314359
2001,ESOMEPRAZOLE,CHEMBL1201320
2001,ESOMEPRAZOLE MAGNESIUM,CHEMBL5314366
2001,ETHINYL ESTRADIOL,CHEMBL691
2001,ETONOGESTREL,CHEMBL1531
2001,FONDAPARINUX,CHEMBL1201202
2001,FONDAPARINUX SODIUM,CHEMBL1200644
2001,FORMOTEROL,CHEMBL1256786
2001,FORMOTEROL FUMARATE,CHEMBL3989798
2001,FROVATRIPTAN,CHEMBL1279
2001,FROVATRIPTAN SUCCINATE,CHEMBL2138684
2001,GALANTAMINE,CHEMBL659
2001,GALANTAMINE HYDROBROMIDE,CHEMBL1555
2001,IMATINIB,CHEMBL941
2001,IMATINIB MESYLATE,CHEMBL1642
2001,INSULIN ASPART PROTAMINE RECOMBINANT,CHEMBL1201664
2001,NESIRITIDE,CHEMBL1201668
2001,NORELGESTROMIN,CHEMBL1200807
2001,PERFLUTREN,CHEMBL1663
2001,PIMECROLIMUS,CHEMBL1200686
2001,PROTEIN C CONCENTRATE (HUMAN),CHEMBL5315087
2001,RASBURICASE,CHEMBL1201594
2001,RUPATADINE,CHEMBL91397
2001,SULFUR HEXAFLUORIDE,CHEMBL1796998
2001,TELITHROMYCIN,CHEMBL1136
2001,TEMOPORFIN,CHEMBL383675
2001,TENOFOVIR DISOPROXIL,CHEMBL1538
2001,TENOFOVIR DISOPROXIL FUMARATE,CHEMBL1486
2001,TOCOPHEROL ACETATE,CHEMBL3989859
2001,TRAVOPROST,CHEMBL1200799
2001,VALDECOXIB,CHEMBL865
2001,VALGANCICLOVIR,CHEMBL1201314
2001,VALGANCICLOVIR HYDROCHLORIDE,CHEMBL1200454
2001,ZIPRASIDONE,CHEMBL708
2001,ZIPRASIDONE HYDROCHLORIDE,CHEMBL1375743
2001,ZOLEDRONIC ACID,CHEMBL4303669
2001,ZOLEDRONIC ACID ANHYDROUS,CHEMBL924
2002,ADALIMUMAB,CHEMBL1201580
2002,ADEFOVIR DIPIVOXIL,CHEMBL922
2002,ARIPIPRAZOLE,CHEMBL1112
2002,ATOMOXETINE,CHEMBL641
2002,ATOMOXETINE HYDROCHLORIDE,CHEMBL1702
2002,DIBOTERMIN ALFA,CHEMBL2109171
2002,DIMYRISTOYL LECITHIN,CHEMBL1201501
2002,ELETRIPTAN,CHEMBL1510
2002,ELETRIPTAN HYDROBROMIDE,CHEMBL1201003
2002,EPLERENONE,CHEMBL1095097
2002,EPOETIN DELTA,CHEMBL2109093
2002,ESCITALOPRAM,CHEMBL1508
2002,ESCITALOPRAM OXALATE,CHEMBL1200322
2002,ETORICOXIB,CHEMBL416146
2002,EZETIMIBE,CHEMBL1138
2002,FULVESTRANT,CHEMBL1358
2002,GUAIFENESIN,CHEMBL980
2002,HYDROQUINONE,CHEMBL537
2002,IBRITUMOMAB TIUXETAN,CHEMBL1201606
2002,ICODEXTRIN,CHEMBL1201472
2002,NITAZOXANIDE,CHEMBL1401
2002,NITISINONE,CHEMBL1337
2002,OLMESARTAN MEDOXOMIL,CHEMBL1200692
2002,OXALIPLATIN,CHEMBL414804
2002,OXAPROZIN POTASSIUM,CHEMBL1200463
2002,OXYBATE,CHEMBL1342
2002,PARECOXIB,CHEMBL1206690
2002,PARECOXIB SODIUM,CHEMBL296913
2002,PEGFILGRASTIM,CHEMBL1201568
2002,PEGINTERFERON ALFA-2A,CHEMBL1201560
2002,PEGVISOMANT,CHEMBL1201515
2002,PERFLEXANE,CHEMBL1200607
2002,SECRETIN,CHEMBL3039582
2002,SECRETIN SYNTHETIC PORCINE,CHEMBL1201616
2002,SODIUM OXYBATE,CHEMBL1200682
2002,TEGASEROD,CHEMBL76370
2002,TEGASEROD MALEATE,CHEMBL1516474
2002,TERIPARATIDE,CHEMBL525610
2002,TREPROSTINIL,CHEMBL1237119
2002,VORICONAZOLE,CHEMBL638
2002,YTTRIUM Y 90 IBRITUMOMAB TIUXETAN,CHEMBL2108667
2002,ZIPRASIDONE MESYLATE,CHEMBL3989833
2003,ABARELIX,CHEMBL1252
2003,ALEFACEPT,CHEMBL1201571
2003,ALFUZOSIN,CHEMBL709
2003,ALFUZOSIN HYDROCHLORIDE,CHEMBL1723
2003,AMLODIPINE MALEATE,CHEMBL1200984
2003,APREPITANT,CHEMBL1471
2003,ATAZANAVIR,CHEMBL1163
2003,ATAZANAVIR SULFATE,CHEMBL1200678
2003,BORTEZOMIB,CHEMBL325041
2003,CARBINOXAMINE,CHEMBL864
2003,CARBINOXAMINE MALEATE,CHEMBL1200974
2003,DAPTOMYCIN,CHEMBL387675
2003,EFALIZUMAB,CHEMBL1201575
2003,EMTRICITABINE,CHEMBL885
2003,ENFUVIRTIDE,CHEMBL525076
2003,EPINASTINE,CHEMBL1106
2003,EPINASTINE HYDROCHLORIDE,CHEMBL1200491
2003,ESTRADIOL ACETATE,CHEMBL1200430
2003,FOSAMPRENAVIR,CHEMBL1664
2003,FOSAMPRENAVIR CALCIUM,CHEMBL1200734
2003,GEFITINIB,CHEMBL939
2003,GEMIFLOXACIN,CHEMBL430
2003,GEMIFLOXACIN MESYLATE,CHEMBL1200621
2003,IBANDRONATE SODIUM,CHEMBL3989569
2003,IBANDRONIC ACID,CHEMBL997
2003,ILOPROST,CHEMBL494
2003,ILOPROST TROMETHAMINE,CHEMBL5315118
2003,LARONIDASE,CHEMBL1201595
2003,MEMANTINE,CHEMBL807
2003,MEMANTINE HYDROCHLORIDE,CHEMBL1699
2003,MIGLUSTAT,CHEMBL1029
2003,OMALIZUMAB,CHEMBL1201589
2003,OMEPRAZOLE MAGNESIUM,CHEMBL1567328
2003,PALONOSETRON,CHEMBL1189679
2003,PALONOSETRON HYDROCHLORIDE,CHEMBL1720
2003,PAROXETINE MESYLATE,CHEMBL1200609
2003,PRUSSIAN BLUE INSOLUBLE,CHEMBL2096629
2003,ROSUVASTATIN,CHEMBL1496
2003,ROSUVASTATIN CALCIUM,CHEMBL1744447
2003,SERTACONAZOLE,CHEMBL1201196
2003,SERTACONAZOLE NITRATE,CHEMBL1200725
2003,TADALAFIL,CHEMBL779
2003,TOSITUMOMAB,CHEMBL1201604
2003,VARDENAFIL,CHEMBL1520
2003,VARDENAFIL HYDROCHLORIDE,CHEMBL1339
2003,YTTRIUM CHLORIDE,CHEMBL5316164
2003,YTTRIUM CHLORIDE Y-90,CHEMBL5315051
2004,ACAMPROSATE,CHEMBL1201293
2004,ACAMPROSATE CALCIUM,CHEMBL2068724
2004,"ANTIHEMOPHILIC FACTOR, HUMAN RECOMBINANT",CHEMBL4297873
2004,AZACITIDINE,CHEMBL1489
2004,BEVACIZUMAB,CHEMBL1201583
2004,BISACODYL,CHEMBL942
2004,CETUXIMAB,CHEMBL1201577
2004,CINACALCET,CHEMBL1201284
2004,CINACALCET HYDROCHLORIDE,CHEMBL1200776
2004,CLOFARABINE,CHEMBL1750
2004,DARIFENACIN,CHEMBL1346
2004,DARIFENACIN HYDROBROMIDE,CHEMBL1200935
2004,DULOXETINE,CHEMBL1175
2004,DULOXETINE HYDROCHLORIDE,CHEMBL1200328
2004,ERLOTINIB,CHEMBL553
2004,ERLOTINIB HYDROCHLORIDE,CHEMBL1079742
2004,ESZOPICLONE,CHEMBL1522
2004,GADOBENATE DIMEGLUMINE,CHEMBL1200571
2004,GLUTAMINE,CHEMBL930
2004,HYALURONIDASE,CHEMBL1201636
2004,INSULIN DETEMIR,CHEMBL2104391
2004,INSULIN GLULISINE,CHEMBL1201613
2004,LANTHANUM CARBONATE,CHEMBL2096647
2004,MELAGATRAN,CHEMBL266349
2004,METHYL AMINOLEVULINATE,CHEMBL1096562
2004,METHYL AMINOLEVULINATE HYDROCHLORIDE,CHEMBL1201093
2004,MYCOPHENOLATE SODIUM,CHEMBL2106643
2004,MYCOPHENOLIC ACID,CHEMBL866
2004,NATALIZUMAB,CHEMBL1201607
2004,OMEGA-3-ACID ETHYL ESTERS,CHEMBL1200711
2004,PEGAPTANIB SODIUM,CHEMBL1201421
2004,PEMETREXED,CHEMBL225072
2004,PEMETREXED DISODIUM,CHEMBL2360464
2004,PENTETATE CALCIUM TRISODIUM,CHEMBL1200945
2004,PENTETATE ZINC TRISODIUM,CHEMBL1200424
2004,PENTETIC ACID,CHEMBL780
2004,PREGABALIN,CHEMBL1059
2004,QUINAGOLIDE,CHEMBL2218861
2004,RANELIC ACID,CHEMBL2107175
2004,RIFAXIMIN,CHEMBL1617
2004,SECRETIN SYNTHETIC HUMAN,CHEMBL1201488
2004,SOLIFENACIN,CHEMBL1734
2004,SOLIFENACIN SUCCINATE,CHEMBL1200803
2004,STRONTIUM RANELATE,CHEMBL3707306
2004,"SYNTHETIC CONJUGATED ESTROGENS, B",CHEMBL1201467
2004,TECHNETIUM TC 99M FANOLESOMAB,CHEMBL2107902
2004,TINIDAZOLE,CHEMBL1220
2004,TIOTROPIUM,CHEMBL1900528
2004,TIOTROPIUM BROMIDE,CHEMBL3545181
2004,TROSPIUM,CHEMBL1888176
2004,TROSPIUM CHLORIDE,CHEMBL3084748
2004,TRYPAN BLUE,CHEMBL1640
2004,TRYPAN BLUE FREE ACID,CHEMBL1089641
2004,ZICONOTIDE,CHEMBL4594214
2004,ZICONOTIDE ACETATE,CHEMBL1795072
2004,ZINC ACETATE,CHEMBL3184986
2004,ZINC ACETATE ANHYDROUS,CHEMBL1200928
2005,CLOBAZAM,CHEMBL70418
2005,CONIVAPTAN,CHEMBL1755
2005,CONIVAPTAN HYDROCHLORIDE,CHEMBL1201108
2005,DEFERASIROX,CHEMBL550348
2005,DIPHENHYDRAMINE CITRATE,CHEMBL1201089
2005,ENTECAVIR,CHEMBL5314362
2005,ENTECAVIR ANHYDROUS,CHEMBL713
2005,ESOMEPRAZOLE SODIUM,CHEMBL1200470
2005,EXENATIDE,CHEMBL414357
2005,GADOFOSVESET,CHEMBL1908843
2005,GADOFOSVESET TRISODIUM,CHEMBL1908362
2005,GALSULFASE,CHEMBL1201822
2005,HYALURONIDASE (HUMAN RECOMBINANT),CHEMBL1201718
2005,LENALIDOMIDE,CHEMBL848
2005,LEVALBUTEROL TARTRATE,CHEMBL3989693
2005,LUMIRACOXIB,CHEMBL404108
2005,MECASERMIN,CHEMBL1201716
2005,MECASERMIN RINFABATE,CHEMBL1201717
2005,MICAFUNGIN,CHEMBL457547
2005,MICAFUNGIN SODIUM,CHEMBL1237070
2005,NELARABINE,CHEMBL1201112
2005,NEPAFENAC,CHEMBL1021
2005,PALIFERMIN,CHEMBL1201821
2005,POSACONAZOLE,CHEMBL1397
2005,PRAMLINTIDE,CHEMBL2103758
2005,PRAMLINTIDE ACETATE,CHEMBL3833353
2005,QUININE,CHEMBL170
2005,QUININE SULFATE,CHEMBL2359966
2005,RAMELTEON,CHEMBL1218
2005,SORAFENIB,CHEMBL1336
2005,SORAFENIB TOSYLATE,CHEMBL1200485
2005,TAMIBAROTENE,CHEMBL25202
2005,TETRACAINE,CHEMBL698
2005,TIGECYCLINE,CHEMBL376140
2005,TIPRANAVIR,CHEMBL222559
2005,TOCILIZUMAB,CHEMBL1237022
2006,ABATACEPT,CHEMBL1201823
2006,ALGLUCOSIDASE ALFA,CHEMBL1201824
2006,ANIDULAFUNGIN,CHEMBL264241
2006,ANTITHROMBIN ALFA,CHEMBL1201554
2006,ARFORMOTEROL,CHEMBL1363
2006,ARFORMOTEROL TARTRATE,CHEMBL1951071
2006,BISMUTH SUBCITRATE POTASSIUM,CHEMBL1201186
2006,CARVEDILOL PHOSPHATE,CHEMBL1201167
2006,CICLESONIDE,CHEMBL2040682
2006,DARUNAVIR,CHEMBL1323
2006,DARUNAVIR ETHANOLATE,CHEMBL1201127
2006,DASATINIB,CHEMBL1421
2006,DECITABINE,CHEMBL1201129
2006,ECAMSULE,CHEMBL3989850
2006,FENTANYL HYDROCHLORIDE,CHEMBL1201159
2006,IBUPROFEN LYSINE,CHEMBL1201141
2006,IDURSULFASE,CHEMBL1201826
2006,IODINE POVACRYLEX,CHEMBL1201721
2006,LACTIC ACID,CHEMBL1200559
2006,LUBIPROSTONE,CHEMBL1201134
2006,MOZAVAPTAN,CHEMBL420762
2006,OCTOCRYLENE,CHEMBL1201147
2006,OXYGEN,CHEMBL1234886
2006,PALIPERIDONE,CHEMBL1621
2006,PANITUMUMAB,CHEMBL1201827
2006,PARATHYROID HORMONE,CHEMBL2108078
2006,"PETROLATUM, WHITE",CHEMBL1201719
2006,RANIBIZUMAB,CHEMBL1201825
2006,RANOLAZINE,CHEMBL1404
2006,RASAGILINE,CHEMBL887
2006,RASAGILINE MESYLATE,CHEMBL1201142
2006,RIMONABANT,CHEMBL111
2006,SINECATECHINS,CHEMBL1201723
2006,SITAGLIPTIN,CHEMBL1422
2006,SITAGLIPTIN PHOSPHATE,CHEMBL1201174
2006,SITAXENTAN,CHEMBL282724
2006,SITAXENTAN SODIUM,CHEMBL2105740
2006,SODIUM ASCORBATE,CHEMBL591665
2006,SUNITINIB,CHEMBL535
2006,SUNITINIB MALATE,CHEMBL1567
2006,TELBIVUDINE,CHEMBL374731
2006,TETRACYCLINE,CHEMBL1440
2006,TITANIUM DIOXIDE,CHEMBL1201136
2006,VARENICLINE,CHEMBL1076903
2006,VARENICLINE TARTRATE,CHEMBL5303393
2006,VORINOSTAT,CHEMBL98
2006,ZINC OXIDE,CHEMBL3988900
2007,ALISKIREN,CHEMBL1639
2007,ALISKIREN FUMARATE,CHEMBL3545059
2007,AMBRISENTAN,CHEMBL1111
2007,AMMONIA N 13,CHEMBL1201189
2007,"AMMONIA SOLUTION, STRONG",CHEMBL1160819
2007,ARMODAFINIL,CHEMBL1201192
2007,DICLOFENAC EPOLAMINE,CHEMBL1201180
2007,DORIPENEM,CHEMBL491571
2007,ECULIZUMAB,CHEMBL1201828
2007,EPOETIN ZETA,CHEMBL2108593
2007,FESOTERODINE,CHEMBL1201764
2007,FESOTERODINE FUMARATE,CHEMBL1201765
2007,FLUTICASONE FUROATE,CHEMBL1676
2007,HYDROXOCOBALAMIN,CHEMBL2103737
2007,IXABEPILONE,CHEMBL1201752
2007,LANREOTIDE,CHEMBL1201185
2007,LANREOTIDE ACETATE,CHEMBL1201184
2007,LAPATINIB,CHEMBL554
2007,LAPATINIB DITOSYLATE,CHEMBL1201179
2007,LEVOCETIRIZINE,CHEMBL1201191
2007,LEVOCETIRIZINE DIHYDROCHLORIDE,CHEMBL1201190
2007,LISDEXAMFETAMINE,CHEMBL1201222
2007,LISDEXAMFETAMINE DIMESYLATE,CHEMBL1201178
2007,MARAVIROC,CHEMBL1201187
2007,METHOXY POLYETHYLENE GLYCOL-EPOETIN BETA,CHEMBL3707314
2007,NEBIVOLOL,CHEMBL434394
2007,NEBIVOLOL HYDROCHLORIDE,CHEMBL1201731
2007,NILOTINIB,CHEMBL255863
2007,NILOTINIB HYDROCHLORIDE MONOHYDRATE,CHEMBL1201740
2007,RALTEGRAVIR,CHEMBL254316
2007,RALTEGRAVIR POTASSIUM,CHEMBL518520
2007,RETAPAMULIN,CHEMBL1658
2007,ROTIGOTINE,CHEMBL1303
2007,RUFINAMIDE,CHEMBL1201754
2007,SAPROPTERIN,CHEMBL1201774
2007,SAPROPTERIN DIHYDROCHLORIDE,CHEMBL1201775
2007,SEVELAMER CARBONATE,CHEMBL5314347
2007,STIRIPENTOL,CHEMBL1983350
2007,TEMSIROLIMUS,CHEMBL1201182
2007,TRABECTEDIN,CHEMBL450449
2007,UROKINASE,CHEMBL1201420
2007,VILDAGLIPTIN,CHEMBL142703
2008,ALVIMOPAN,CHEMBL270190
2008,BENDAMUSTINE,CHEMBL487253
2008,BENDAMUSTINE HYDROCHLORIDE,CHEMBL1201734
2008,BLONANSERIN,CHEMBL178803
2008,BUPROPION HYDROBROMIDE,CHEMBL1201735
2008,CERTOLIZUMAB PEGOL,CHEMBL1201831
2008,CHOLINE FENOFIBRATE,CHEMBL1201745
2008,CLEVIDIPINE,CHEMBL1237132
2008,DABIGATRAN ETEXILATE,CHEMBL539697
2008,DABIGATRAN ETEXILATE MESYLATE,CHEMBL1615369
2008,DEGARELIX,CHEMBL415606
2008,DEGARELIX ACETATE,CHEMBL2028987
2008,DESVENLAFAXINE,CHEMBL1118
2008,DESVENLAFAXINE SUCCINATE,CHEMBL1201728
2008,DIFLUPREDNATE,CHEMBL1201749
2008,DORIPENEM MONOHYDRATE,CHEMBL4303454
2008,ELTROMBOPAG,CHEMBL461101
2008,ELTROMBOPAG OLAMINE,CHEMBL3989691
2008,ETRAVIRINE,CHEMBL308954
2008,FOSAPREPITANT,CHEMBL1199324
2008,FOSAPREPITANT DIMEGLUMINE,CHEMBL1201782
2008,FOSPROPOFOL,CHEMBL1201766
2008,FOSPROPOFOL DISODIUM,CHEMBL2021422
2008,GADOXETATE DISODIUM,CHEMBL2103740
2008,GADOXETIC ACID,CHEMBL2221312
2008,HISTAMINE DIHYDROCHLORIDE,CHEMBL1533310
2008,HUMAN IMMUNOGLOBULIN G,CHEMBL1201599
2008,ICATIBANT,CHEMBL2028850
2008,ICATIBANT ACETATE,CHEMBL2028852
2008,IOBENGUANE SULFATE I 123,CHEMBL3989523
2008,LACOSAMIDE,CHEMBL58323
2008,LEVOLEUCOVORIN,CHEMBL1908841
2008,LEVOLEUCOVORIN CALCIUM,CHEMBL1908361
2008,MASITINIB,CHEMBL1908391
2008,MENTHOL,CHEMBL256087
2008,METHYL SALICYLATE,CHEMBL108545
2008,METHYLNALTREXONE,CHEMBL1186579
2008,METHYLNALTREXONE BROMIDE,CHEMBL1201770
2008,OXIGLUTATIONE,CHEMBL1372
2008,PLERIXAFOR,CHEMBL18442
2008,REGADENOSON,CHEMBL3989695
2008,REGADENOSON ANHYDROUS,CHEMBL317052
2008,RILONACEPT,CHEMBL1201830
2008,RIVAROXABAN,CHEMBL198362
2008,ROMIPLOSTIM,CHEMBL1201832
2008,SILODOSIN,CHEMBL24778
2008,TAPENTADOL,CHEMBL1201776
2008,TAPENTADOL HYDROCHLORIDE,CHEMBL1201777
2008,TETRABENAZINE,CHEMBL117785
2009,ABOBOTULINUMTOXINA,CHEMBL2108570
2009,AGOMELATINE,CHEMBL10878
2009,AMIFAMPRIDINE,CHEMBL354077
2009,AMIFAMPRIDINE PHOSPHATE,CHEMBL3301611
2009,ARTEMETHER,CHEMBL566534
2009,ASENAPINE,CHEMBL3187365
2009,ASENAPINE MALEATE,CHEMBL3544974
2009,AUTOLOGOUS CULTURED CHONDROCYTES,CHEMBL5315092
2009,AZTREONAM LYSINE,CHEMBL3833340
2009,BAZEDOXIFENE,CHEMBL46740
2009,BAZEDOXIFENE ACETATE,CHEMBL2106615
2009,BENZYL ALCOHOL,CHEMBL720
2009,BEPOTASTINE,CHEMBL1201758
2009,BEPOTASTINE BESYLATE,CHEMBL1201759
2009,BESIFLOXACIN,CHEMBL1201760
2009,BESIFLOXACIN HYDROCHLORIDE,CHEMBL1201761
2009,CANAKINUMAB,CHEMBL1201834
2009,CAPSAICIN,CHEMBL294199
2009,CARFILZOMIB,CHEMBL451887
2009,CATUMAXOMAB,CHEMBL2108581
2009,CODEINE SULFATE,CHEMBL4297091
2009,DEXLANSOPRAZOLE,CHEMBL1201863
2009,DRONEDARONE,CHEMBL184412
2009,DRONEDARONE HYDROCHLORIDE,CHEMBL1201729
2009,ECALLANTIDE,CHEMBL1201837
2009,EPOETIN THETA,CHEMBL2108290
2009,ESLICARBAZEPINE ACETATE,CHEMBL87992
2009,EVEROLIMUS,CHEMBL1908360
2009,FEBUXOSTAT,CHEMBL1164729
2009,FENOFIBRIC ACID,CHEMBL981
2009,FERUMOXYTOL,CHEMBL1201867
2009,GOLIMUMAB,CHEMBL1201833
2009,HEPATITIS B IMMUNE GLOBULIN,CHEMBL2108512
2009,ILOPERIDONE,CHEMBL14376
2009,INDACATEROL,CHEMBL1095777
2009,INDACATEROL MALEATE,CHEMBL1789842
2009,LASOFOXIFENE,CHEMBL328190
2009,LASOFOXIFENE TARTRATE,CHEMBL5315115
2009,LUMEFANTRINE,CHEMBL38827
2009,MIFAMURTIDE,CHEMBL2107354
2009,MIFAMURTIDE ACID,CHEMBL2111100
2009,MILNACIPRAN,CHEMBL259209
2009,MILNACIPRAN HYDROCHLORIDE,CHEMBL4297064
2009,MINODRONIC ACID,CHEMBL319144
2009,NALFURAFINE,CHEMBL267495
2009,NALFURAFINE HYDROCHLORIDE,CHEMBL490665
2009,OFATUMUMAB,CHEMBL1201836
2009,OLANZAPINE PAMOATE,CHEMBL3989694
2009,OMACETAXINE MEPESUCCINATE,CHEMBL46286
2009,PALIPERIDONE PALMITATE,CHEMBL2107360
2009,PAZOPANIB,CHEMBL477772
2009,PAZOPANIB HYDROCHLORIDE,CHEMBL1201733
2009,PITAVASTATIN,CHEMBL1201753
2009,PITAVASTATIN CALCIUM,CHEMBL1237061
2009,PRALATREXATE,CHEMBL1201746
2009,PRASUGREL,CHEMBL1201772
2009,PRASUGREL HYDROCHLORIDE,CHEMBL1201773
2009,PRUCALOPRIDE,CHEMBL117287
2009,PRUCALOPRIDE SUCCINATE,CHEMBL2105748
2009,ROMIDEPSIN,CHEMBL343448
2009,SAXAGLIPTIN ANHYDROUS,CHEMBL385517
2009,SAXAGLIPTIN HYDROCHLORIDE,CHEMBL1201743
2009,TELAVANCIN,CHEMBL507870
2009,TELAVANCIN HYDROCHLORIDE,CHEMBL3301680
2009,TOCOFERSOLAN,CHEMBL2108106
2009,TOLVAPTAN,CHEMBL344159
2009,ULIPRISTAL ACETATE,CHEMBL260538
2009,USTEKINUMAB,CHEMBL1201835
2009,VIGABATRIN,CHEMBL89598
2009,VINFLUNINE,CHEMBL2110725
2009,VINFLUNINE DITARTRATE,CHEMBL2105629
2010,ALCAFTADINE,CHEMBL1201747
2010,BESILESOMAB,CHEMBL2108021
2010,CABAZITAXEL,CHEMBL1201748
2010,CARGLUMIC ACID,CHEMBL1201780
2010,CEFTAROLINE FOSAMIL,CHEMBL501122
2010,CEFTAROLINE FOSAMIL ACETATE,CHEMBL3544973
2010,COLLAGENASE CLOSTRIDIUM HISTOLYTICUM,CHEMBL2108709
2010,CONESTAT ALFA,CHEMBL2108350
2010,CORIFOLLITROPIN ALFA,CHEMBL2108185
2010,DALFAMPRIDINE,CHEMBL284348
2010,DENOSUMAB,CHEMBL1237023
2010,DIENOGEST,CHEMBL1201864
2010,ERIBULIN,CHEMBL1683590
2010,ERIBULIN MESYLATE,CHEMBL1683544
2010,ESTRADIOL VALERATE,CHEMBL1511
2010,FINGOLIMOD,CHEMBL314854
2010,FINGOLIMOD HYDROCHLORIDE,CHEMBL544665
2010,HEXAMINOLEVULINATE,CHEMBL1201784
2010,HEXAMINOLEVULINATE HYDROCHLORIDE,CHEMBL1201785
2010,INCOBOTULINUMTOXINA,CHEMBL2108035
2010,INGENOL MEBUTATE,CHEMBL1863513
2010,LANINAMIVIR OCTANOATE,CHEMBL467058
2010,LEVOMEFOLATE CALCIUM,CHEMBL1615371
2010,LEVOMEFOLIC ACID,CHEMBL1231574
2010,LIRAGLUTIDE,CHEMBL4084119
2010,LURASIDONE,CHEMBL1237021
2010,LURASIDONE HYDROCHLORIDE,CHEMBL1615372
2010,MACITENTAN,CHEMBL2103873
2010,OCRIPLASMIN,CHEMBL2095222
2010,PEGLOTICASE,CHEMBL1237025
2010,POLIDOCANOL,CHEMBL1231723
2010,POTASSIUM SULFATE,CHEMBL2021424
2010,ROFLUMILAST,CHEMBL193240
2010,TESAMORELIN,CHEMBL1237026
2010,TESAMORELIN ACETATE,CHEMBL2111290
2010,TICAGRELOR,CHEMBL398435
2010,VELAGLUCERASE ALFA,CHEMBL1201865
2010,VERNAKALANT,CHEMBL2111112
2010,VERNAKALANT HYDROCHLORIDE,CHEMBL2107383
2011,ABIRATERONE ACETATE,CHEMBL271227
2011,AFLIBERCEPT,CHEMBL1742982
2011,APIXABAN,CHEMBL231779
2011,ASPARAGINASE ERWINIA CHRYSANTHEMI,CHEMBL1863514
2011,AVANAFIL,CHEMBL1963681
2011,AZILSARTAN KAMEDOXOMIL,CHEMBL2103795
2011,AZILSARTAN MEDOXOMIL,CHEMBL2028661
2011,BELATACEPT,CHEMBL1742990
2011,BELIMUMAB,CHEMBL1789843
2011,BOCEPREVIR,CHEMBL218394
2011,BRENTUXIMAB VEDOTIN,CHEMBL1742994
2011,CANAGLIFLOZIN,CHEMBL4594217
2011,CANAGLIFLOZIN ANHYDROUS,CHEMBL2048484
2011,CRIZOTINIB,CHEMBL601719
2011,EZOGABINE,CHEMBL41355
2011,FIDAXOMICIN,CHEMBL1255800
2011,GABAPENTIN ENACARBIL,CHEMBL1628502
2011,GADOBUTROL,CHEMBL2218860
2011,HUMAN C1-ESTERASE INHIBITOR,CHEMBL4297549
2011,IOFLUPANE,CHEMBL1945778
2011,IOFLUPANE I 123,CHEMBL3989517
2011,IPILIMUMAB,CHEMBL1789844
2011,LINAGLIPTIN,CHEMBL237500
2011,METHYLENE BLUE ANHYDROUS,CHEMBL405110
2011,METHYLENE BLUE CATION,CHEMBL191083
2011,NITROUS ACID,CHEMBL1161681
2011,PIRFENIDONE,CHEMBL1256391
2011,RILPIVIRINE,CHEMBL175691
2011,RILPIVIRINE HYDROCHLORIDE,CHEMBL1628504
2011,RUXOLITINIB,CHEMBL1789941
2011,RUXOLITINIB PHOSPHATE,CHEMBL1795071
2011,SODIUM NITRITE,CHEMBL93268
2011,SPINOSAD,CHEMBL4297065
2011,TAFAMIDIS,CHEMBL2103837
2011,TAFAMIDIS MEGLUMINE,CHEMBL2105675
2011,TELAPREVIR,CHEMBL231813
2011,VANDETANIB,CHEMBL24828
2011,VEMURAFENIB,CHEMBL1229517
2011,VILAZODONE,CHEMBL439849
2011,VILAZODONE HYDROCHLORIDE,CHEMBL1615374
2011,WATER,CHEMBL1098659
2012,ACLIDINIUM,CHEMBL1194325
2012,ACLIDINIUM BROMIDE,CHEMBL551466
2012,ALIPOGENE TIPARVOVEC,CHEMBL2108304
2012,ANAGLIPTIN,CHEMBL1929396
2012,AXITINIB,CHEMBL1289926
2012,BEDAQUILINE,CHEMBL376488
2012,BEDAQUILINE FUMARATE,CHEMBL2105700
2012,BOSUTINIB,CHEMBL288441
2012,BOSUTINIB MONOHYDRATE,CHEMBL2095206
2012,CABOZANTINIB,CHEMBL2105717
2012,CABOZANTINIB S-MALATE,CHEMBL2103868
2012,CATRIDECACOG,CHEMBL2108282
2012,CHOLINE C-11,CHEMBL2095207
2012,CHOLINE CHLORIDE,CHEMBL282468
2012,COBICISTAT,CHEMBL2095208
2012,CROFELEMER,CHEMBL2108184
2012,CUPRIC CHLORIDE ANHYDROUS CU-64,CHEMBL5315061
2012,CYSTEAMINE HYDROCHLORIDE,CHEMBL1256137
2012,DAPAGLIFLOZIN,CHEMBL429910
2012,DAPAGLIFLOZIN PROPANEDIOL,CHEMBL2103802
2012,ELVITEGRAVIR,CHEMBL204656
2012,ENZALUTAMIDE,CHEMBL1082407
2012,FLORBETAPIR,CHEMBL1908919
2012,FLORBETAPIR F 18,CHEMBL1774461
2012,GLUCARPIDASE,CHEMBL1863515
2012,IBUPROFEN SODIUM,CHEMBL3989408
2012,ICOSAPENT ETHYL,CHEMBL2095209
2012,IVACAFTOR,CHEMBL2010601
2012,LINACLOTIDE,CHEMBL3301675
2012,LOMITAPIDE,CHEMBL354541
